Size [pixels]	Fo	Fo_gauss	Fo_median	Fm	Fv	Fp	Fp-median	Fp-gauss	Fp-average	Fm_L1	Fm_L2	Fm_L3	Fm_L4	Fm_Lss	Fm_D1	Fm_D2	Fm_D3	Ft_L1	Ft_L2	Ft_L3	Ft_L4	Ft_Lss	Ft_D1	Ft_D2	Ft_D3	Fo_L1	Fo_L2	Fo_L3	Fo_L4	Fo_Lss	Fo_D1	Fo_D2	Fo_D3	Fv_L1	Fv_L2	Fv_L3	Fv_L4	Fv_Lss	Fv_D1	Fv_D2	Fv_D3	Fq_L1	Fq_L2	Fq_L3	Fq_L4	Fq_Lss	Fq_D1	Fq_D2	Fq_D3	QY_max	Fv/Fm_L1	Fv/Fm_L2	Fv/Fm_L3	Fv/Fm_L4	Fv/Fm_Lss	Fv/Fm_D1	Fv/Fm_D2	Fv/Fm_D3	QY_L1	QY_L2	QY_L3	QY_L4	QY_Lss	QY_D1	QY_D2	QY_D3	NPQ_L1	NPQ_L2	NPQ_L3	NPQ_L4	NPQ_Lss	NPQ_D1	NPQ_D2	NPQ_D3	qN_L1	qN_L2	qN_L3	qN_L4	qN_Lss	qN_D1	qN_D2	qN_D3	qP_L1	qP_L2	qP_L3	qP_L4	qP_Lss	qP_D1	qP_D2	qP_D3	qL_L1	qL_L2	qL_L3	qL_L4	qL_Lss	qL_D1	qL_D2	qL_D3	Rfd_L1	Rfd_L2	Rfd_L3	Rfd_L4	Rfd_Lss	plant	inoculation
655.0	44.35	44.35	31.63	362.08	317.72	400.54	347.29	542.66	452.85	304.13	231.29	201.45	183.18	171.42	266.33	285.9	286.63	322.28	229.17	194.53	172.34	163.99	52.86	55.99	53.92	43.27	41.16	40.07	39.07	38.39	42.27	42.84	42.78	260.85	190.13	161.38	144.11	133.03	224.06	243.06	243.85	-18.16	2.12	6.92	10.83	7.43	213.47	229.91	232.71	0.88	0.85	0.82	0.79	0.78	0.77	0.83	0.85	0.84	-0.1	-0.03	-0.01	-0.0	-0.01	0.8	0.8	0.8	0.25	0.65	0.91	1.15	1.28	0.45	0.34	0.34	0.16	0.39	0.49	0.55	0.58	0.29	0.22	0.22	-0.12	-0.05	-0.02	-0.02	-0.04	0.95	0.94	0.96	-1.47	-0.91	-0.84	-0.82	-1.38	1.18	1.23	1.22	0.32	0.98	1.35	1.72	2.24	AT5G45470	E+
551.0	37.53	37.53	25.99	310.89	273.36	353.79	304.92	488.88	401.56	271.67	183.67	160.76	142.58	138.08	239.44	255.45	257.85	268.74	186.42	161.08	139.3	136.05	45.75	47.22	46.46	36.77	34.25	33.15	32.3	31.98	36.09	36.46	36.46	234.9	149.41	127.61	110.28	106.1	203.35	218.99	221.39	2.93	-2.75	-0.33	3.28	2.03	193.69	208.22	211.39	0.88	0.86	0.81	0.78	0.76	0.76	0.84	0.85	0.85	-0.02	-0.08	-0.08	-0.04	-0.06	0.8	0.81	0.81	0.19	0.8	1.1	1.34	1.46	0.37	0.28	0.27	0.12	0.44	0.53	0.59	0.61	0.24	0.18	0.17	-0.03	-0.11	-0.14	-0.07	-0.12	0.95	0.95	0.96	-0.84	-1.44	-1.78	-1.29	-1.76	1.22	1.23	1.22	0.41	1.13	1.53	2.17	2.29	AT5G45470	E+
251.0	36.66	36.66	25.7	316.53	279.87	336.47	292.49	460.37	387.65	280.72	210.37	157.93	130.37	123.74	243.44	246.83	254.72	287.55	212.85	158.89	123.67	115.6	44.46	43.93	44.48	36.09	34.44	32.46	30.84	30.39	35.15	35.28	35.43	244.64	175.93	125.47	99.53	93.36	208.29	211.56	219.29	-6.83	-2.48	-0.96	6.7	8.15	198.98	202.91	210.24	0.88	0.87	0.83	0.79	0.75	0.74	0.85	0.85	0.85	-0.05	-0.06	-0.05	0.0	0.02	0.81	0.82	0.82	0.16	0.59	1.12	1.56	1.8	0.4	0.35	0.33	0.12	0.37	0.55	0.65	0.67	0.25	0.24	0.21	-0.06	-0.08	-0.08	-0.02	-0.01	0.96	0.97	0.96	-0.94	-1.33	-1.28	-0.98	-0.94	1.24	1.24	1.25	0.22	0.68	1.37	2.59	2.59	AT5G45470	E+
936.0	54.67	54.67	41.79	446.13	391.46	486.56	435.09	624.94	536.7	384.1	275.13	233.32	202.48	188.78	347.98	364.73	361.78	394.1	272.58	233.79	202.55	189.03	64.57	66.24	65.86	53.48	50.47	48.72	47.04	46.25	52.68	53.08	53.03	330.62	224.66	184.59	155.44	142.53	295.3	311.64	308.75	-10.0	2.55	-0.47	-0.06	-0.26	283.41	298.49	295.91	0.88	0.86	0.81	0.79	0.76	0.75	0.85	0.85	0.85	-0.05	-0.02	-0.04	-0.05	-0.04	0.81	0.81	0.82	0.18	0.67	0.98	1.31	1.48	0.32	0.26	0.26	0.14	0.42	0.53	0.6	0.64	0.24	0.2	0.2	-0.06	-0.03	-0.07	-0.08	-0.07	0.96	0.96	0.96	-0.69	-0.51	-0.74	-0.87	-0.75	1.17	1.2	1.19	0.26	0.88	1.2	1.58	1.78	AT5G45470	E-
737.0	53.84	53.84	40.71	451.24	397.4	489.72	436.88	631.51	541.01	398.81	318.1	267.85	234.89	222.66	335.15	359.15	363.67	403.9	323.2	265.41	231.88	218.38	67.33	69.01	67.76	52.96	51.09	49.48	48.13	47.52	51.57	52.17	52.25	345.85	267.01	218.36	186.76	175.14	283.58	306.98	311.42	-5.1	-5.11	2.44	3.01	4.28	267.82	290.13	295.91	0.88	0.87	0.84	0.81	0.79	0.78	0.84	0.85	0.85	-0.03	-0.04	-0.02	-0.02	-0.02	0.8	0.8	0.81	0.15	0.45	0.73	0.99	1.11	0.37	0.28	0.27	0.12	0.32	0.45	0.53	0.56	0.28	0.22	0.21	-0.04	-0.05	-0.03	-0.04	-0.05	0.95	0.94	0.95	-0.59	-0.59	-0.43	-0.57	-0.67	1.22	1.25	1.23	0.24	0.57	0.93	1.23	1.39	AT5G45470	E-
606.0	78.85	78.85	61.89	573.73	494.87	604.19	538.95	754.39	664.0	488.66	343.63	283.72	249.4	228.84	436.94	454.66	454.57	505.35	348.18	279.37	245.41	224.58	92.12	89.25	87.34	77.0	71.83	68.69	66.33	64.75	75.48	76.03	76.02	411.66	271.81	215.02	183.07	164.09	361.46	378.64	378.55	-16.69	-4.54	4.35	3.99	4.26	344.82	365.42	367.23	0.86	0.84	0.79	0.76	0.73	0.71	0.83	0.83	0.83	-0.05	-0.04	-0.01	-0.02	-0.01	0.79	0.8	0.81	0.19	0.7	1.08	1.38	1.6	0.35	0.29	0.29	0.16	0.45	0.57	0.63	0.68	0.27	0.23	0.24	-0.06	-0.05	-0.02	-0.04	-0.03	0.96	0.97	0.97	-0.58	-0.49	-0.34	-0.45	-0.4	1.15	1.11	1.11	0.22	0.79	1.26	1.61	1.9	AT5G45470	E-
1196.0	75.98	75.98	60.9	575.56	499.58	616.24	557.33	756.07	669.15	503.12	365.43	316.49	282.59	265.4	442.14	463.28	466.04	509.62	363.7	311.04	273.16	260.11	89.01	93.07	90.92	74.49	70.34	68.21	66.4	65.27	72.89	73.51	73.57	428.63	295.09	248.28	216.19	200.13	369.25	389.77	392.47	-6.5	1.72	5.45	9.43	5.29	353.13	370.21	375.12	0.87	0.85	0.81	0.78	0.76	0.75	0.83	0.84	0.84	-0.02	-0.01	-0.0	0.01	-0.01	0.8	0.8	0.8	0.16	0.6	0.86	1.1	1.24	0.33	0.26	0.26	0.14	0.41	0.51	0.57	0.61	0.26	0.22	0.21	-0.03	-0.02	-0.01	0.01	-0.02	0.96	0.95	0.96	-0.32	-0.28	-0.24	-0.23	-0.33	1.16	1.2	1.17	0.23	0.75	1.05	1.41	1.48	AT5G45470	E-
501.0	74.24	74.24	57.77	551.59	477.35	583.0	517.62	736.51	644.66	454.69	315.37	275.88	235.0	214.98	423.12	442.95	440.51	474.05	315.94	270.89	233.41	215.36	89.34	86.63	87.49	72.11	67.04	65.04	62.17	60.58	71.13	71.73	71.7	382.58	248.33	210.84	172.83	154.4	351.99	371.22	368.81	-19.36	-0.57	4.99	1.59	-0.38	333.77	356.32	353.02	0.87	0.84	0.79	0.76	0.73	0.71	0.83	0.84	0.84	-0.06	-0.02	-0.01	-0.03	-0.05	0.79	0.81	0.8	0.23	0.79	1.04	1.47	1.69	0.35	0.28	0.29	0.19	0.48	0.56	0.64	0.68	0.26	0.21	0.22	-0.07	-0.03	-0.01	-0.07	-0.09	0.95	0.96	0.96	-0.69	-0.41	-0.35	-0.61	-0.82	1.18	1.15	1.15	0.25	0.99	1.25	1.65	2.12	AT5G45470	E-
260.0	55.47	55.47	40.98	453.6	398.13	479.82	425.54	621.9	536.7	397.73	279.79	235.27	207.75	193.79	347.7	367.0	367.17	395.7	283.46	235.18	203.93	199.04	65.91	71.31	66.15	54.44	51.24	49.46	47.82	46.98	53.33	53.79	53.75	343.28	228.55	185.81	159.92	146.81	294.37	313.21	313.42	2.03	-3.67	0.1	3.82	-5.24	281.78	295.69	301.02	0.88	0.86	0.81	0.79	0.76	0.75	0.84	0.85	0.85	-0.01	-0.03	-0.03	-0.02	-0.06	0.81	0.8	0.82	0.17	0.65	0.98	1.28	1.45	0.33	0.27	0.26	0.13	0.43	0.53	0.6	0.63	0.26	0.21	0.21	-0.02	-0.05	-0.05	-0.04	-0.1	0.96	0.95	0.96	-0.36	-0.6	-0.7	-0.57	-0.88	1.18	1.25	1.18	0.24	0.76	1.2	1.79	1.68	AT5G45470	E-
273.0	62.94	62.94	47.3	500.12	437.19	521.78	467.19	652.7	574.53	456.14	329.63	260.54	226.87	214.4	398.74	423.45	423.94	447.82	336.73	266.81	223.17	209.14	77.59	78.97	75.29	62.19	58.86	55.96	54.21	53.33	60.87	61.44	61.49	393.96	270.77	204.58	172.66	161.08	337.86	362.01	362.45	8.32	-7.1	-6.27	3.7	5.26	321.15	344.48	348.66	0.87	0.86	0.82	0.78	0.76	0.75	0.85	0.85	0.85	0.01	-0.03	-0.04	-0.01	-0.01	0.81	0.81	0.82	0.11	0.55	0.97	1.28	1.44	0.28	0.21	0.21	0.09	0.38	0.54	0.61	0.64	0.23	0.17	0.17	0.01	-0.04	-0.06	-0.02	-0.03	0.96	0.95	0.96	-0.11	-0.4	-0.65	-0.41	-0.39	1.23	1.28	1.19	0.19	0.6	1.05	1.46	1.75	AT5G45470	E-
281.0	59.58	59.58	44.84	475.89	416.31	494.77	442.81	635.11	553.5	421.38	304.17	256.5	223.22	206.72	370.9	389.45	391.65	419.56	311.62	253.25	221.5	210.36	73.32	72.56	70.07	58.62	55.33	53.44	51.62	50.73	57.4	57.92	57.94	362.76	248.84	203.06	171.6	156.0	313.5	331.54	333.71	1.82	-7.45	3.25	1.72	-3.63	297.58	316.89	321.59	0.87	0.86	0.81	0.79	0.76	0.75	0.84	0.85	0.85	-0.01	-0.05	-0.03	-0.03	-0.05	0.8	0.81	0.82	0.15	0.61	0.92	1.22	1.42	0.31	0.25	0.24	0.12	0.4	0.52	0.59	0.63	0.24	0.2	0.19	-0.01	-0.06	-0.05	-0.05	-0.08	0.95	0.96	0.97	-0.29	-0.65	-0.6	-0.62	-0.67	1.2	1.18	1.14	0.21	0.66	1.06	1.38	1.53	AT5G45470	E-
672.0	68.81	68.81	52.27	544.03	475.22	573.42	507.82	721.24	635.39	490.79	385.62	324.11	284.43	274.28	433.13	456.67	457.34	493.51	382.02	317.26	275.09	261.76	81.68	80.31	85.44	67.84	65.21	63.06	61.3	60.82	66.53	67.07	67.07	422.94	320.41	261.05	223.14	213.46	366.6	389.6	390.28	-2.73	3.6	6.85	9.34	12.52	351.45	376.37	371.91	0.87	0.86	0.83	0.8	0.78	0.77	0.85	0.85	0.85	-0.02	-0.01	0.0	0.01	0.02	0.81	0.82	0.81	0.12	0.44	0.72	0.97	1.05	0.28	0.21	0.22	0.1	0.33	0.45	0.54	0.56	0.23	0.18	0.18	-0.02	-0.01	-0.0	0.01	0.02	0.96	0.97	0.95	-0.3	-0.25	-0.19	-0.21	-0.17	1.18	1.16	1.23	0.19	0.54	0.87	1.21	1.45	AT5G45470	E+
1051.0	97.71	97.71	78.68	698.29	600.58	727.58	659.23	883.17	790.13	577.08	387.46	340.73	296.5	270.72	544.12	567.94	570.51	598.05	389.8	336.34	291.23	265.21	116.91	116.62	114.83	94.84	87.48	84.72	81.57	79.39	93.85	94.54	94.63	482.24	299.99	256.01	214.93	191.32	450.26	473.4	475.88	-20.97	-2.34	4.39	5.27	5.51	427.2	451.32	455.68	0.86	0.84	0.77	0.75	0.72	0.7	0.83	0.83	0.83	-0.04	-0.02	-0.01	-0.01	-0.0	0.79	0.79	0.8	0.22	0.83	1.1	1.43	1.69	0.31	0.26	0.25	0.2	0.5	0.58	0.65	0.69	0.25	0.22	0.21	-0.06	-0.03	-0.02	-0.02	-0.01	0.95	0.96	0.96	-0.49	-0.31	-0.23	-0.31	-0.3	1.17	1.18	1.16	0.24	0.92	1.25	1.63	1.94	AT5G45470	E+
1072.0	90.04	90.04	72.66	677.08	587.05	702.37	640.93	847.1	760.18	609.21	452.29	372.69	324.54	305.5	527.88	559.9	564.77	608.52	454.84	370.23	312.62	292.89	104.56	109.22	109.29	88.69	84.24	80.89	78.27	77.01	86.66	87.51	87.63	520.53	368.05	291.8	246.27	228.49	441.21	472.38	477.14	0.7	-2.55	2.46	11.92	12.61	423.32	450.67	455.48	0.87	0.85	0.81	0.78	0.76	0.75	0.83	0.84	0.84	-0.01	-0.01	-0.01	0.02	0.03	0.8	0.8	0.81	0.12	0.52	0.84	1.13	1.27	0.31	0.24	0.23	0.11	0.37	0.51	0.59	0.62	0.25	0.2	0.19	-0.01	-0.02	-0.01	0.02	0.03	0.96	0.96	0.96	-0.16	-0.26	-0.22	-0.09	-0.06	1.16	1.19	1.19	0.17	0.59	0.95	1.34	1.52	AT5G45470	E+
238.0	94.67	94.67	71.71	652.52	557.85	672.92	592.82	840.18	747.92	570.36	388.32	319.63	284.69	259.12	516.85	541.0	543.91	575.55	394.86	314.18	281.93	256.77	112.21	109.1	103.68	92.67	85.89	81.8	79.29	77.05	91.09	91.95	91.91	477.68	302.43	237.82	205.4	182.07	425.75	449.05	452.0	-5.2	-6.54	5.45	2.76	2.34	404.64	431.89	440.24	0.86	0.84	0.78	0.74	0.72	0.7	0.82	0.83	0.83	-0.02	-0.03	-0.0	-0.01	-0.03	0.79	0.8	0.81	0.16	0.71	1.09	1.36	1.59	0.29	0.22	0.23	0.14	0.46	0.58	0.64	0.68	0.24	0.19	0.19	-0.02	-0.04	-0.01	-0.03	-0.05	0.96	0.97	0.98	-0.24	-0.32	-0.21	-0.35	-0.59	1.15	1.12	1.09	0.2	0.75	1.26	1.51	1.77	AT5G45470	E+
452.0	79.21	79.21	59.72	607.4	528.19	625.22	548.19	777.99	691.14	539.26	394.15	329.95	301.43	276.88	479.41	495.33	499.63	547.55	405.71	330.39	285.53	270.57	93.9	96.06	92.11	77.86	73.8	71.05	69.52	67.95	76.44	76.82	76.91	461.4	320.35	258.9	231.91	208.92	402.97	418.51	422.71	-8.29	-11.56	-0.44	15.9	6.31	385.51	399.28	407.51	0.87	0.85	0.81	0.78	0.77	0.75	0.84	0.84	0.84	-0.03	-0.04	-0.02	0.04	-0.01	0.8	0.8	0.81	0.14	0.57	0.88	1.08	1.29	0.3	0.26	0.25	0.12	0.4	0.51	0.57	0.61	0.24	0.21	0.2	-0.03	-0.05	-0.03	0.04	-0.03	0.96	0.96	0.97	-0.39	-0.49	-0.33	-0.02	-0.38	1.17	1.19	1.14	0.17	0.6	0.98	1.38	1.51	AT5G45470	E+
270.0	86.36	86.36	65.21	638.4	552.05	659.26	574.33	817.43	731.85	567.98	381.62	325.86	292.39	274.57	500.75	525.63	530.42	572.76	393.41	324.92	285.99	264.07	102.91	105.8	99.69	84.89	78.81	76.11	74.05	72.81	83.19	83.86	83.94	483.09	302.81	249.76	218.34	201.76	417.56	441.77	446.48	-4.78	-11.79	0.94	6.4	10.5	397.84	419.83	430.72	0.87	0.85	0.79	0.77	0.75	0.73	0.83	0.84	0.84	-0.01	-0.05	-0.01	0.0	0.02	0.8	0.8	0.82	0.14	0.71	1.01	1.25	1.4	0.33	0.25	0.24	0.12	0.46	0.56	0.61	0.64	0.25	0.21	0.2	-0.02	-0.06	-0.02	-0.0	0.02	0.96	0.95	0.97	-0.24	-0.5	-0.27	-0.32	-0.22	1.16	1.18	1.12	0.18	0.73	1.14	1.42	1.7	AT5G45470	E+
645.0	78.13	78.13	59.78	573.3	495.17	596.91	528.11	748.8	660.53	467.58	309.71	270.44	237.63	214.06	457.18	468.03	470.02	490.9	310.73	269.05	232.9	215.4	94.98	97.18	91.43	75.71	69.59	67.34	64.91	62.93	75.41	75.72	75.78	391.87	240.13	203.09	172.71	151.14	381.77	392.32	394.24	-23.32	-1.02	1.38	4.72	-1.34	362.2	370.85	378.59	0.86	0.84	0.77	0.75	0.72	0.7	0.83	0.84	0.84	-0.06	-0.02	-0.02	-0.0	-0.04	0.79	0.79	0.81	0.24	0.88	1.18	1.47	1.78	0.27	0.25	0.24	0.2	0.51	0.59	0.65	0.7	0.22	0.2	0.2	-0.07	-0.04	-0.03	-0.02	-0.08	0.95	0.95	0.96	-0.66	-0.4	-0.45	-0.38	-0.64	1.18	1.21	1.15	0.24	0.99	1.41	1.74	1.98	AT5G45470	E+
319.0	69.91	69.91	53.1	518.9	448.99	546.27	483.25	690.24	608.54	461.23	336.1	265.88	233.37	206.8	426.53	438.02	442.64	467.03	345.55	273.53	228.66	205.0	82.71	80.27	75.01	68.69	64.83	61.42	59.58	57.47	67.82	68.15	68.25	392.54	271.27	204.47	173.78	149.33	358.71	369.88	374.39	-5.81	-9.46	-7.64	4.71	1.8	343.82	357.75	367.63	0.87	0.85	0.81	0.77	0.74	0.72	0.84	0.84	0.84	-0.02	-0.04	-0.07	-0.01	-0.03	0.81	0.82	0.83	0.14	0.57	1.01	1.28	1.6	0.24	0.21	0.2	0.12	0.38	0.54	0.61	0.67	0.2	0.17	0.16	-0.02	-0.06	-0.1	-0.01	-0.05	0.96	0.97	0.98	-0.31	-0.53	-0.88	-0.39	-0.66	1.17	1.11	1.06	0.2	0.63	1.08	1.52	1.87	AT5G45470	E+
566.0	61.33	61.33	47.15	477.89	416.56	517.73	465.11	653.58	571.1	424.58	287.67	245.33	216.46	204.5	390.7	405.53	400.02	419.99	283.11	241.73	215.19	193.65	75.18	78.58	75.55	60.3	56.24	54.21	52.47	51.77	59.57	59.88	59.76	364.28	231.43	191.12	163.99	152.73	331.13	345.65	340.26	4.59	4.55	3.6	1.27	10.85	315.51	326.95	324.47	0.87	0.86	0.8	0.77	0.75	0.74	0.85	0.85	0.85	0.0	-0.01	-0.01	-0.04	0.02	0.81	0.8	0.81	0.14	0.7	1.0	1.31	1.42	0.24	0.2	0.22	0.12	0.44	0.54	0.61	0.64	0.19	0.16	0.17	-0.0	-0.01	-0.03	-0.11	0.02	0.95	0.94	0.95	-0.16	-0.33	-0.43	-1.19	-0.29	1.22	1.26	1.23	0.26	0.9	1.25	1.54	1.92	AT5G45470	E+
1400.0	78.91	78.91	63.33	614.55	535.64	651.09	593.76	796.41	707.44	496.16	329.47	286.26	242.63	216.08	488.95	504.95	504.87	517.42	322.79	281.16	235.74	215.66	110.32	107.01	102.42	76.42	70.63	68.21	65.22	63.01	76.24	76.65	76.62	419.75	258.84	218.05	177.41	153.07	412.71	428.3	428.25	-21.26	6.68	5.1	6.88	0.42	378.63	397.94	402.46	0.87	0.85	0.78	0.76	0.73	0.7	0.84	0.85	0.85	-0.05	0.0	-0.01	-0.0	-0.04	0.78	0.79	0.8	0.25	0.9	1.22	1.62	1.97	0.29	0.24	0.24	0.21	0.52	0.6	0.67	0.72	0.23	0.19	0.2	-0.07	-0.0	-0.03	-0.02	-0.07	0.92	0.93	0.94	-0.65	-0.22	-0.45	-0.47	-0.82	1.32	1.31	1.26	0.28	1.1	1.43	1.95	2.29	WT	E-
1242.0	68.81	68.81	54.37	560.6	491.78	597.63	540.52	741.72	652.12	472.88	330.88	285.04	248.54	227.58	428.4	446.92	451.41	491.59	324.7	279.64	243.27	224.87	91.0	91.68	88.14	67.22	63.08	61.09	59.07	57.68	66.14	66.56	66.68	405.66	267.8	223.95	189.47	169.9	362.26	380.35	384.73	-18.7	6.18	5.4	5.28	2.71	337.4	355.23	363.27	0.88	0.86	0.81	0.78	0.76	0.74	0.84	0.85	0.85	-0.06	-0.0	-0.0	-0.01	-0.02	0.79	0.79	0.8	0.21	0.72	1.01	1.33	1.56	0.34	0.29	0.27	0.17	0.45	0.54	0.62	0.66	0.26	0.22	0.21	-0.07	-0.01	-0.01	-0.02	-0.04	0.93	0.93	0.95	-0.73	-0.27	-0.31	-0.41	-0.51	1.29	1.3	1.25	0.24	0.91	1.24	1.6	1.84	WT	E-
1675.0	65.4	65.4	51.39	529.81	464.42	559.42	503.59	695.12	610.98	460.94	305.05	254.67	217.43	196.46	410.81	425.95	428.28	453.55	305.98	253.15	213.44	193.63	80.31	82.83	80.97	64.1	59.54	57.1	54.78	53.15	62.73	63.1	63.17	396.84	245.51	197.56	162.64	143.31	348.08	362.85	365.11	7.39	-0.93	1.52	3.98	2.83	330.5	343.11	347.31	0.88	0.86	0.8	0.77	0.74	0.72	0.84	0.84	0.84	0.0	-0.02	-0.02	-0.01	-0.02	0.8	0.8	0.81	0.19	0.81	1.21	1.61	1.94	0.41	0.35	0.35	0.14	0.47	0.58	0.65	0.7	0.25	0.22	0.21	0.0	-0.03	-0.05	-0.04	-0.06	0.96	0.95	0.96	-0.14	-0.41	-0.55	-0.55	-0.64	1.2	1.22	1.2	0.27	0.91	1.4	1.9	2.24	WT	E-
1201.0	90.51	90.51	73.55	684.61	594.1	707.44	642.85	854.82	764.49	575.25	384.76	315.3	270.88	241.54	528.64	549.43	551.55	590.13	383.82	311.52	265.4	237.67	118.56	115.48	110.07	88.19	81.68	77.81	74.62	72.0	86.88	87.43	87.47	487.06	303.08	237.49	196.26	169.53	441.76	462.0	464.08	-14.88	0.94	3.79	5.47	3.87	410.08	433.95	441.47	0.87	0.85	0.79	0.75	0.72	0.69	0.83	0.84	0.84	-0.03	-0.01	-0.0	-0.01	-0.01	0.78	0.79	0.8	0.22	0.83	1.26	1.66	2.01	0.36	0.31	0.31	0.17	0.49	0.6	0.67	0.72	0.26	0.22	0.22	-0.04	-0.01	-0.01	-0.02	-0.03	0.94	0.95	0.96	-0.4	-0.25	-0.25	-0.37	-0.46	1.25	1.23	1.18	0.23	0.95	1.39	1.81	2.39	WT	E-
1162.0	82.93	82.93	66.69	660.65	577.72	687.39	623.76	835.79	745.14	564.32	386.83	325.58	284.13	257.8	498.56	517.99	520.61	572.87	386.12	316.75	273.07	252.74	105.7	106.91	102.54	81.03	75.76	72.9	70.48	68.47	79.21	79.74	79.74	483.29	311.07	252.68	213.66	189.33	419.35	438.25	440.87	-8.55	0.71	8.83	11.07	5.06	392.85	411.08	418.07	0.87	0.85	0.8	0.77	0.74	0.72	0.83	0.84	0.84	-0.03	-0.01	0.01	0.02	-0.01	0.79	0.79	0.8	0.22	0.79	1.15	1.46	1.82	0.44	0.39	0.39	0.16	0.46	0.57	0.63	0.68	0.27	0.24	0.24	-0.04	-0.02	0.01	0.01	-0.04	0.95	0.95	0.96	-0.43	-0.3	-0.23	-0.23	-0.48	1.22	1.24	1.2	0.24	0.87	1.43	1.74	2.14	WT	E-
1129.0	64.55	64.55	50.14	533.24	468.69	563.28	506.98	706.86	618.22	441.49	291.14	254.96	219.28	201.57	409.7	418.4	424.05	447.15	292.18	247.7	217.0	197.1	82.67	82.13	80.85	62.89	58.2	56.5	54.36	53.09	62.04	62.3	62.44	378.6	232.94	198.46	164.92	148.48	347.66	356.1	361.61	-5.66	-1.04	7.26	2.28	4.47	327.04	336.28	343.2	0.88	0.86	0.8	0.77	0.75	0.73	0.85	0.85	0.85	-0.03	-0.03	-0.0	-0.03	-0.03	0.8	0.8	0.81	0.23	0.89	1.16	1.53	1.79	0.34	0.31	0.29	0.18	0.5	0.58	0.65	0.68	0.25	0.23	0.22	-0.03	-0.05	-0.01	-0.06	-0.06	0.94	0.95	0.95	-0.48	-0.56	-0.38	-0.71	-0.74	1.27	1.25	1.24	0.29	1.02	1.4	1.84	2.15	WT	E-
700.0	63.21	63.21	47.61	518.4	455.19	535.0	476.49	676.6	594.57	453.03	316.37	261.43	223.35	209.89	409.33	423.15	428.17	444.23	311.33	256.02	219.27	199.04	78.52	83.25	79.92	62.06	58.37	56.02	53.9	53.0	61.03	61.36	61.51	390.96	258.0	205.41	169.45	156.89	348.3	361.79	366.65	8.8	5.04	5.41	4.07	10.84	330.81	339.9	348.25	0.88	0.86	0.81	0.78	0.75	0.74	0.85	0.85	0.85	0.01	-0.0	0.0	-0.01	0.02	0.81	0.8	0.81	0.16	0.67	1.04	1.4	1.57	0.3	0.26	0.23	0.14	0.44	0.55	0.63	0.66	0.23	0.2	0.19	0.01	-0.01	-0.0	-0.03	0.02	0.95	0.94	0.95	-0.06	-0.27	-0.32	-0.42	-0.36	1.23	1.28	1.25	0.23	0.79	1.21	1.6	1.97	WT	E-
1753.0	84.07	84.07	67.84	660.9	576.83	683.7	622.27	832.75	742.25	559.14	368.82	313.0	270.05	242.5	521.27	537.02	541.47	567.95	361.21	303.41	262.35	238.33	107.83	108.16	104.96	82.08	76.03	73.22	70.44	68.22	81.07	81.48	81.6	477.06	292.79	239.77	199.61	174.28	440.2	455.54	459.87	-8.8	7.61	9.59	7.7	4.17	413.44	428.86	436.51	0.87	0.85	0.79	0.76	0.73	0.71	0.84	0.85	0.85	-0.02	0.0	0.01	0.0	-0.02	0.79	0.8	0.81	0.2	0.83	1.16	1.53	1.85	0.31	0.27	0.26	0.17	0.49	0.59	0.66	0.7	0.24	0.21	0.2	-0.03	0.0	0.01	-0.01	-0.04	0.94	0.95	0.95	-0.34	-0.17	-0.22	-0.33	-0.54	1.25	1.24	1.22	0.23	0.97	1.38	1.78	2.08	WT	E-
845.0	75.45	75.45	58.94	619.19	543.74	635.84	571.96	787.91	696.17	535.87	370.89	314.95	275.1	255.41	452.4	487.4	491.35	533.46	373.49	301.46	265.72	237.77	97.37	99.21	96.13	74.0	69.46	67.1	64.95	63.68	72.02	72.92	72.99	461.87	301.44	247.85	210.14	191.73	380.38	414.48	418.35	2.41	-2.59	13.49	9.37	17.64	355.03	388.19	395.22	0.88	0.86	0.81	0.79	0.76	0.75	0.84	0.85	0.85	-0.01	-0.02	0.02	0.01	0.05	0.79	0.8	0.8	0.17	0.71	1.02	1.31	1.49	0.39	0.29	0.28	0.15	0.44	0.54	0.61	0.65	0.29	0.23	0.23	-0.01	-0.03	0.02	0.0	0.05	0.94	0.94	0.95	-0.26	-0.37	-0.14	-0.27	-0.09	1.26	1.28	1.23	0.22	0.77	1.2	1.53	1.84	WT	E-
1250.0	83.36	83.36	67.43	652.51	569.15	681.96	619.36	832.06	739.19	566.62	400.95	325.17	283.89	260.19	489.14	529.72	532.8	572.24	396.16	317.65	276.13	254.78	114.67	111.86	104.55	81.7	76.76	73.35	70.9	69.23	79.83	80.85	80.95	484.92	324.18	251.83	212.99	190.96	409.31	448.87	451.86	-5.62	4.78	7.52	7.76	5.41	374.47	417.86	428.25	0.87	0.86	0.81	0.77	0.75	0.73	0.84	0.85	0.85	-0.02	0.0	0.01	0.01	-0.0	0.77	0.79	0.8	0.16	0.66	1.05	1.36	1.58	0.35	0.25	0.24	0.14	0.42	0.56	0.63	0.67	0.28	0.21	0.2	-0.02	-0.0	0.0	-0.0	-0.02	0.92	0.93	0.95	-0.3	-0.16	-0.21	-0.26	-0.32	1.3	1.29	1.21	0.21	0.77	1.23	1.59	1.81	WT	E-
