Size [pixels]	Fo	Fo_gauss	Fo_median	Fm	Fv	Fp	Fp-median	Fp-gauss	Fp-average	Fm_L1	Fm_L2	Fm_L3	Fm_L4	Fm_Lss	Fm_D1	Fm_D2	Fm_D3	Ft_L1	Ft_L2	Ft_L3	Ft_L4	Ft_Lss	Ft_D1	Ft_D2	Ft_D3	Fo_L1	Fo_L2	Fo_L3	Fo_L4	Fo_Lss	Fo_D1	Fo_D2	Fo_D3	Fv_L1	Fv_L2	Fv_L3	Fv_L4	Fv_Lss	Fv_D1	Fv_D2	Fv_D3	Fq_L1	Fq_L2	Fq_L3	Fq_L4	Fq_Lss	Fq_D1	Fq_D2	Fq_D3	QY_max	Fv/Fm_L1	Fv/Fm_L2	Fv/Fm_L3	Fv/Fm_L4	Fv/Fm_Lss	Fv/Fm_D1	Fv/Fm_D2	Fv/Fm_D3	QY_L1	QY_L2	QY_L3	QY_L4	QY_Lss	QY_D1	QY_D2	QY_D3	NPQ_L1	NPQ_L2	NPQ_L3	NPQ_L4	NPQ_Lss	NPQ_D1	NPQ_D2	NPQ_D3	qN_L1	qN_L2	qN_L3	qN_L4	qN_Lss	qN_D1	qN_D2	qN_D3	qP_L1	qP_L2	qP_L3	qP_L4	qP_Lss	qP_D1	qP_D2	qP_D3	qL_L1	qL_L2	qL_L3	qL_L4	qL_Lss	qL_D1	qL_D2	qL_D3	Rfd_L1	Rfd_L2	Rfd_L3	Rfd_L4	Rfd_Lss	plant	inoculation
2741.0	81.56	81.56	66.62	652.12	570.57	678.73	625.17	822.49	732.69	555.05	382.53	325.16	277.56	253.93	514.05	531.52	537.03	557.76	377.36	314.32	265.85	244.35	98.71	101.86	100.8	79.74	74.68	72.08	69.28	67.62	78.8	79.22	79.35	475.31	307.85	253.08	208.28	186.31	435.25	452.29	457.67	-2.71	5.17	10.84	11.71	9.58	415.34	429.66	436.22	0.87	0.86	0.8	0.78	0.75	0.73	0.85	0.85	0.85	-0.01	0.0	0.02	0.02	0.02	0.81	0.81	0.81	0.19	0.73	1.04	1.4	1.64	0.28	0.24	0.23	0.16	0.46	0.56	0.64	0.68	0.23	0.2	0.19	-0.02	-0.0	0.02	0.03	0.02	0.95	0.95	0.95	-0.21	-0.16	-0.09	-0.1	-0.2	1.19	1.22	1.21	0.23	0.84	1.22	1.66	2.28	WT	E+
1736.0	77.58	77.58	61.75	629.97	552.39	647.67	585.69	797.55	707.68	538.35	358.49	300.29	253.93	228.64	495.58	514.16	518.68	544.47	354.33	292.64	244.18	218.92	93.87	98.27	93.94	75.93	70.69	67.96	65.12	63.21	74.98	75.43	75.5	462.41	287.8	232.33	188.82	165.43	420.59	438.73	443.17	-6.12	4.16	7.65	9.75	9.73	401.7	415.89	424.73	0.88	0.86	0.8	0.77	0.74	0.72	0.85	0.85	0.85	-0.02	-0.0	0.0	0.01	0.01	0.81	0.81	0.82	0.18	0.79	1.15	1.57	1.86	0.29	0.24	0.23	0.16	0.48	0.58	0.66	0.71	0.24	0.2	0.19	-0.03	-0.01	-0.0	0.0	0.01	0.96	0.95	0.96	-0.33	-0.23	-0.24	-0.28	-0.28	1.19	1.24	1.2	0.21	0.88	1.29	1.83	2.16	WT	E+
51.0	40.38	40.38	26.0	368.58	328.2	354.76	314.51	473.2	400.07	292.26	213.81	173.86	155.87	127.43	257.77	265.46	275.25	282.84	228.88	169.82	137.92	123.98	41.83	43.82	45.92	39.09	36.73	35.14	34.53	32.45	38.31	38.54	38.92	253.17	177.08	138.73	121.34	94.98	219.46	226.91	236.33	9.42	-15.07	4.04	17.95	3.45	215.94	221.64	229.33	0.89	0.86	0.82	0.79	0.77	0.73	0.85	0.85	0.86	0.01	-0.13	-0.05	0.1	-0.04	0.84	0.84	0.83	0.29	0.81	1.22	1.46	2.12	0.46	0.44	0.38	0.22	0.46	0.58	0.63	0.72	0.33	0.31	0.27	0.0	-0.18	-0.09	0.13	-0.1	0.99	0.99	0.97	-0.01	-1.53	-1.13	-0.04	-1.54	1.06	1.13	1.2	0.3	0.63	1.46	2.15	2.69	WT	E+
23.0	32.95	32.95	19.84	312.67	279.72	307.5	263.13	426.57	355.41	262.06	162.35	132.52	113.86	108.94	214.94	227.36	235.7	231.0	165.59	143.37	111.57	118.37	40.13	34.11	45.24	32.24	29.63	28.31	27.27	26.92	31.49	31.53	31.82	229.83	132.72	104.21	86.59	82.02	183.45	195.82	203.88	31.06	-3.24	-10.85	2.3	-9.43	174.81	193.25	190.46	0.89	0.87	0.81	0.77	0.75	0.74	0.85	0.86	0.86	0.09	-0.05	-0.17	-0.02	-0.18	0.8	0.85	0.81	0.23	1.03	1.65	2.03	2.06	0.48	0.4	0.35	0.14	0.52	0.62	0.68	0.7	0.34	0.29	0.26	0.09	-0.07	-0.26	-0.06	-0.28	0.95	1.0	0.93	0.55	-0.64	-2.05	-0.48	-2.86	1.25	1.09	1.22	0.4	0.91	1.36	2.08	2.01	WT	E+
793.0	73.78	73.78	57.33	580.89	507.11	596.24	539.34	744.84	656.55	493.76	318.81	270.72	226.7	202.98	450.39	473.02	476.69	499.4	316.87	267.45	222.94	194.34	88.31	91.95	87.58	72.14	66.49	64.01	60.91	58.89	71.0	71.6	71.68	421.62	252.32	206.7	165.79	144.09	379.39	401.42	405.02	-5.64	1.93	3.27	3.76	8.64	362.09	381.07	389.11	0.87	0.85	0.79	0.76	0.73	0.7	0.84	0.85	0.85	-0.02	-0.01	-0.01	-0.01	0.01	0.8	0.8	0.81	0.19	0.85	1.2	1.66	2.0	0.32	0.25	0.25	0.16	0.5	0.6	0.68	0.72	0.25	0.2	0.2	-0.03	-0.02	-0.02	-0.03	0.0	0.96	0.95	0.96	-0.33	-0.3	-0.34	-0.42	-0.31	1.18	1.22	1.18	0.21	0.94	1.32	1.84	2.35	WT	E+
1582.0	106.44	106.44	89.29	772.57	666.13	801.14	734.86	958.77	861.08	663.56	429.33	366.21	312.79	282.96	597.47	631.46	641.42	666.38	430.04	352.61	298.87	267.11	128.3	126.12	125.94	103.99	95.37	91.75	87.73	84.95	101.96	102.98	103.3	559.57	333.96	274.47	225.06	198.01	495.51	528.48	538.13	-2.82	-0.71	13.6	13.92	15.85	469.16	505.34	515.48	0.86	0.84	0.78	0.75	0.72	0.69	0.83	0.83	0.84	-0.01	-0.02	0.02	0.02	0.03	0.79	0.8	0.8	0.18	0.84	1.16	1.55	1.87	0.36	0.28	0.25	0.16	0.5	0.59	0.67	0.71	0.26	0.22	0.2	-0.02	-0.03	0.02	0.02	0.03	0.95	0.96	0.96	-0.22	-0.3	-0.11	-0.12	-0.18	1.18	1.16	1.16	0.22	0.91	1.35	1.81	2.2	WT	E+
2237.0	60.62	60.62	47.54	476.94	416.32	512.41	462.55	642.86	558.98	382.58	226.58	196.58	173.41	159.91	396.15	408.26	407.94	389.22	234.38	204.43	172.05	154.25	75.22	73.32	72.41	58.65	52.67	50.7	48.84	47.61	58.99	59.27	59.25	323.93	173.91	145.88	124.57	112.31	337.16	348.99	348.69	-6.64	-7.81	-7.85	1.37	5.66	320.92	334.94	335.53	0.87	0.84	0.76	0.74	0.71	0.69	0.85	0.85	0.85	-0.03	-0.07	-0.08	-0.05	-0.02	0.81	0.82	0.82	0.28	1.19	1.54	1.94	2.18	0.24	0.19	0.2	0.22	0.59	0.65	0.71	0.74	0.19	0.16	0.16	-0.04	-0.1	-0.13	-0.23	-0.06	0.95	0.96	0.96	-0.59	-0.86	-0.98	-6.9	-0.81	1.21	1.2	1.18	0.35	1.34	1.69	2.3	2.83	WT	E-
1262.0	47.67	47.67	36.08	405.89	358.22	425.15	381.23	544.1	468.63	338.35	207.26	176.18	155.58	139.91	342.21	347.05	348.61	336.87	208.94	177.05	150.73	130.65	61.55	58.93	59.25	46.49	42.42	40.78	39.51	38.25	46.55	46.64	46.65	291.86	164.84	135.4	116.07	101.66	295.66	300.4	301.96	1.49	-1.68	-0.86	4.84	9.26	280.66	288.11	289.36	0.88	0.86	0.79	0.76	0.74	0.72	0.86	0.86	0.86	-0.01	-0.04	-0.04	-0.02	0.02	0.82	0.83	0.83	0.22	1.03	1.4	1.75	2.09	0.21	0.19	0.2	0.18	0.54	0.63	0.68	0.72	0.17	0.16	0.15	-0.02	-0.06	-0.07	-0.04	-0.01	0.95	0.96	0.96	-0.36	-0.69	-0.76	-0.73	-0.57	1.26	1.21	1.22	0.3	1.17	1.68	2.18	2.9	WT	E-
3123.0	92.05	92.05	76.23	700.77	608.72	723.19	660.27	869.55	776.8	542.74	340.23	291.98	252.8	230.09	556.09	573.41	574.53	565.41	335.82	283.98	247.63	221.72	118.0	112.86	113.0	88.54	80.41	77.22	74.01	71.78	88.88	89.31	89.33	454.2	259.82	214.75	178.79	158.31	467.21	484.1	485.2	-22.67	4.41	8.0	5.17	8.38	438.09	460.55	461.54	0.87	0.84	0.76	0.73	0.7	0.68	0.84	0.84	0.84	-0.05	-0.01	0.0	-0.01	0.0	0.79	0.8	0.8	0.31	1.11	1.47	1.9	2.23	0.3	0.26	0.27	0.25	0.58	0.65	0.71	0.75	0.23	0.21	0.21	-0.06	-0.01	-0.0	-0.03	-0.03	0.94	0.96	0.96	-0.56	-0.27	-0.26	-0.46	-0.48	1.24	1.19	1.19	0.31	1.24	1.73	2.21	2.63	WT	E-
2439.0	88.15	88.15	72.81	673.17	585.03	700.13	638.36	844.36	752.98	520.57	346.77	301.55	261.53	238.79	532.72	556.59	559.28	538.95	340.22	296.14	256.62	232.45	113.25	110.79	110.48	84.74	78.06	75.38	72.51	70.53	85.13	85.72	85.79	435.83	268.7	226.16	189.02	168.26	447.6	470.86	473.49	-18.38	6.55	5.4	4.91	6.35	419.47	445.79	448.8	0.87	0.84	0.77	0.75	0.72	0.7	0.84	0.85	0.85	-0.04	0.0	-0.0	-0.01	-0.0	0.79	0.8	0.8	0.3	0.97	1.27	1.63	1.91	0.28	0.22	0.22	0.25	0.54	0.61	0.68	0.72	0.23	0.19	0.19	-0.05	-0.0	-0.01	-0.02	-0.02	0.94	0.95	0.95	-0.47	-0.19	-0.28	-0.34	-0.42	1.25	1.23	1.23	0.32	1.14	1.45	1.87	2.67	WT	E-
1719.0	94.99	94.99	78.3	700.69	605.7	723.66	658.01	869.47	779.04	575.88	348.79	293.45	252.9	228.47	524.53	561.68	572.27	587.89	349.92	288.27	244.55	220.26	116.5	110.29	112.89	92.21	83.13	79.44	75.97	73.33	90.45	91.58	91.9	483.67	265.66	214.01	176.93	155.14	434.08	470.1	480.36	-12.01	-1.14	5.18	8.35	8.21	408.03	451.4	459.38	0.86	0.84	0.76	0.73	0.69	0.67	0.82	0.83	0.83	-0.03	-0.02	-0.0	0.01	0.01	0.78	0.8	0.8	0.23	1.06	1.48	1.95	2.38	0.48	0.36	0.33	0.2	0.57	0.66	0.72	0.76	0.3	0.24	0.22	-0.03	-0.03	-0.01	0.0	-0.02	0.95	0.97	0.97	-0.34	-0.31	-0.28	-0.29	-0.42	1.15	1.12	1.15	0.26	1.15	1.72	2.34	3.01	WT	E-
2167.0	55.06	55.06	41.97	460.62	405.56	483.13	432.0	611.88	532.04	385.01	228.72	198.63	174.84	163.51	375.42	397.86	400.03	387.19	238.63	200.35	175.64	155.42	73.09	72.24	69.1	53.71	48.69	47.0	45.35	44.52	53.49	53.96	54.01	331.3	180.04	151.63	129.49	118.98	321.94	343.9	346.03	-2.18	-9.91	-1.72	-0.8	8.08	302.34	325.62	330.93	0.88	0.86	0.78	0.76	0.73	0.72	0.86	0.86	0.86	-0.02	-0.08	-0.04	-0.04	0.01	0.8	0.82	0.83	0.22	1.09	1.4	1.76	1.97	0.26	0.19	0.18	0.18	0.56	0.63	0.68	0.71	0.2	0.15	0.14	-0.03	-0.11	-0.07	-0.09	-0.01	0.94	0.95	0.96	-0.46	-0.93	-0.75	-0.84	-0.68	1.33	1.32	1.26	0.28	1.14	1.89	2.09	2.72	WT	E-
745.0	38.84	38.84	27.69	345.12	306.28	364.48	318.34	488.06	411.7	278.85	172.76	148.35	134.9	122.79	274.4	287.3	294.25	287.3	177.47	153.27	131.76	118.1	52.32	48.54	49.75	37.73	34.45	33.23	32.36	31.51	37.59	37.9	38.02	241.12	138.32	115.13	102.55	91.28	236.81	249.4	256.23	-8.45	-4.71	-4.92	3.15	4.69	222.08	238.76	244.51	0.89	0.86	0.79	0.77	0.75	0.73	0.86	0.87	0.87	-0.05	-0.08	-0.09	-0.04	-0.04	0.81	0.83	0.83	0.27	1.11	1.48	1.76	2.05	0.3	0.24	0.21	0.2	0.55	0.62	0.66	0.7	0.22	0.18	0.15	-0.07	-0.12	-0.14	-0.09	-0.1	0.94	0.96	0.95	-0.92	-1.34	-1.54	-1.38	-1.36	1.33	1.26	1.27	0.33	1.33	1.74	2.23	3.44	WT	E-
1720.0	52.32	52.32	39.85	426.07	373.75	466.27	415.6	600.12	514.41	355.21	216.12	181.5	155.95	142.66	336.09	350.31	355.91	361.37	219.72	183.17	155.37	140.57	64.27	61.62	63.68	50.98	46.26	44.23	42.29	41.17	50.39	50.73	50.83	304.23	169.86	137.28	113.66	101.49	285.7	299.58	305.08	-6.16	-3.6	-1.66	0.58	2.08	271.82	288.69	292.23	0.88	0.85	0.78	0.75	0.72	0.7	0.84	0.85	0.85	-0.04	-0.05	-0.06	-0.06	-0.05	0.81	0.82	0.82	0.23	1.06	1.5	1.98	2.35	0.39	0.33	0.3	0.18	0.55	0.64	0.7	0.73	0.23	0.19	0.18	-0.05	-0.08	-0.11	-0.13	-0.15	0.96	0.97	0.97	-0.66	-0.87	-1.0	-1.24	-1.46	1.21	1.16	1.2	0.33	1.38	1.77	2.44	3.07	WT	E-
2594.0	76.57	76.57	62.32	606.75	530.18	638.86	582.82	780.97	690.99	485.87	303.37	259.8	225.77	207.73	483.37	510.26	516.11	502.29	298.13	255.3	224.95	203.32	101.33	97.89	96.99	74.15	67.59	65.0	62.5	60.94	74.09	74.72	74.83	411.72	235.78	194.81	163.27	146.78	409.29	435.54	441.28	-16.43	5.24	4.5	0.83	4.41	382.04	412.37	419.12	0.87	0.85	0.77	0.75	0.72	0.7	0.85	0.85	0.85	-0.04	-0.0	-0.01	-0.03	-0.01	0.79	0.81	0.81	0.26	1.04	1.39	1.78	2.03	0.28	0.21	0.2	0.22	0.56	0.63	0.7	0.73	0.22	0.17	0.16	-0.05	-0.01	-0.02	-0.06	-0.04	0.93	0.95	0.95	-0.52	-0.27	-0.35	-0.53	-0.49	1.27	1.24	1.23	0.3	1.22	1.62	2.0	2.39	WT	E-
1491.0	71.3	71.3	56.99	540.97	469.67	574.8	521.84	708.18	624.92	463.46	278.85	235.99	201.2	183.17	440.99	457.66	462.59	468.6	283.86	234.65	198.1	174.96	89.0	86.75	83.65	69.71	63.03	60.33	57.63	55.97	69.07	69.53	69.63	393.75	215.82	175.66	143.58	127.2	371.92	388.13	392.96	-5.15	-5.01	1.34	3.1	8.21	351.99	370.91	378.93	0.87	0.85	0.77	0.74	0.71	0.69	0.84	0.85	0.85	-0.02	-0.04	-0.02	-0.01	0.01	0.8	0.81	0.82	0.18	0.99	1.38	1.81	2.12	0.28	0.22	0.22	0.16	0.54	0.63	0.7	0.73	0.21	0.17	0.17	-0.02	-0.06	-0.04	-0.04	-0.02	0.95	0.96	0.97	-0.34	-0.52	-0.51	-0.5	-0.59	1.21	1.2	1.16	0.27	1.13	1.63	2.19	2.83	WT	E-
1667.0	59.82	59.82	46.07	485.96	426.14	515.15	464.1	640.8	562.34	431.4	298.18	236.53	188.3	168.52	407.39	419.49	423.71	414.1	296.06	228.19	176.28	155.81	75.77	75.64	74.86	58.86	55.2	52.47	49.44	47.85	58.36	58.63	58.7	372.53	242.97	184.06	138.86	120.67	349.02	360.86	365.01	17.3	2.11	8.34	12.01	12.71	331.62	343.85	348.85	0.88	0.86	0.81	0.77	0.73	0.71	0.86	0.86	0.86	0.03	-0.02	0.01	0.03	0.04	0.81	0.82	0.82	0.14	0.67	1.12	1.7	2.03	0.22	0.18	0.17	0.12	0.43	0.57	0.68	0.72	0.18	0.15	0.14	0.04	-0.03	0.01	0.02	0.03	0.95	0.95	0.96	0.07	-0.42	-0.28	-0.66	-0.38	1.25	1.25	1.24	0.28	0.8	1.45	2.4	2.72	WT	E+
1143.0	48.3	48.3	35.66	400.15	351.85	432.25	379.56	564.23	482.59	353.37	250.34	204.36	163.76	146.47	328.9	335.96	337.63	343.09	252.07	201.69	162.22	142.64	59.69	61.11	57.58	47.52	44.79	42.87	40.52	39.24	46.99	47.16	47.18	305.85	205.55	161.49	123.24	107.23	281.91	288.8	290.45	10.28	-1.74	2.67	1.53	3.83	269.21	274.85	280.06	0.88	0.86	0.82	0.78	0.74	0.72	0.85	0.86	0.86	0.01	-0.05	-0.03	-0.06	-0.04	0.81	0.82	0.83	0.17	0.68	1.05	1.61	1.95	0.26	0.23	0.22	0.12	0.41	0.54	0.65	0.7	0.19	0.17	0.16	0.01	-0.07	-0.06	-0.11	-0.09	0.96	0.96	0.96	-0.25	-0.95	-0.92	-1.33	-1.22	1.22	1.24	1.2	0.32	0.81	1.38	2.33	2.62	WT	E+
1834.0	54.04	54.04	40.65	464.3	410.27	483.67	431.84	605.84	530.56	415.75	297.79	238.27	193.77	167.27	383.46	392.63	394.45	405.08	301.9	233.27	176.68	143.48	66.3	66.69	66.11	53.27	50.51	48.3	45.99	44.15	52.58	52.77	52.83	362.49	247.28	189.97	147.78	123.13	330.87	339.86	341.62	10.68	-4.11	5.0	17.1	23.8	317.16	325.95	328.35	0.88	0.87	0.83	0.79	0.76	0.73	0.86	0.86	0.86	0.02	-0.03	-0.0	0.06	0.1	0.82	0.83	0.83	0.13	0.6	1.0	1.48	1.93	0.26	0.23	0.22	0.11	0.4	0.54	0.64	0.71	0.19	0.17	0.17	0.02	-0.05	-0.01	0.07	0.09	0.96	0.96	0.96	-0.06	-0.55	-0.39	-0.12	-0.91	1.17	1.22	1.21	0.22	0.66	1.18	2.03	3.2	WT	E+
791.0	75.28	75.28	58.52	561.41	486.13	587.49	522.65	736.62	646.94	452.73	289.42	252.31	215.74	192.38	424.02	460.93	473.2	469.49	290.17	247.74	203.96	186.32	94.38	92.46	92.77	72.83	66.46	64.11	61.35	59.13	72.04	73.02	73.38	379.9	222.96	188.21	154.39	133.26	351.98	387.9	399.82	-16.76	-0.75	4.57	11.78	6.06	329.63	368.47	380.43	0.87	0.84	0.77	0.74	0.71	0.69	0.83	0.84	0.84	-0.05	-0.04	-0.01	0.02	-0.02	0.78	0.8	0.8	0.27	1.03	1.32	1.73	2.11	0.38	0.26	0.23	0.21	0.54	0.62	0.69	0.73	0.28	0.2	0.17	-0.07	-0.07	-0.03	0.01	-0.07	0.94	0.95	0.95	-0.68	-0.71	-0.43	-0.48	-0.89	1.2	1.19	1.2	0.31	1.17	1.61	2.3	2.58	WT	E+
1420.0	79.07	79.07	63.81	637.58	558.51	666.94	604.2	812.45	722.17	547.17	387.37	321.42	255.57	222.81	505.62	522.17	520.51	552.59	382.42	307.89	249.65	222.48	100.77	101.13	98.71	77.42	72.97	70.11	66.18	63.59	76.49	76.87	76.85	469.75	314.4	251.31	189.38	159.22	429.13	445.3	443.66	-5.42	4.95	13.53	5.92	0.32	404.85	421.04	421.8	0.88	0.86	0.81	0.78	0.74	0.71	0.85	0.85	0.85	-0.02	-0.0	0.02	0.0	-0.04	0.8	0.8	0.81	0.18	0.68	1.02	1.57	2.01	0.3	0.26	0.26	0.15	0.44	0.55	0.66	0.72	0.23	0.2	0.21	-0.02	-0.01	0.03	-0.01	-0.09	0.95	0.95	0.95	-0.31	-0.22	-0.13	-0.31	-0.87	1.23	1.24	1.22	0.24	0.8	1.27	1.86	2.3	WT	E+
1821.0	84.59	84.59	69.11	640.61	556.01	668.75	606.44	809.55	721.65	560.54	377.83	306.68	253.94	226.2	498.86	529.02	535.17	558.34	377.55	298.47	244.33	220.42	103.23	101.74	99.09	82.96	77.09	73.44	69.69	67.22	81.33	82.14	82.32	477.58	300.74	233.24	184.25	158.97	417.53	446.88	452.85	2.2	0.28	8.21	9.61	5.78	395.63	427.28	436.09	0.87	0.85	0.8	0.76	0.73	0.7	0.84	0.84	0.85	-0.0	-0.02	0.0	0.01	-0.02	0.79	0.81	0.82	0.16	0.71	1.13	1.6	1.98	0.36	0.27	0.24	0.14	0.45	0.58	0.67	0.71	0.25	0.19	0.18	-0.01	-0.03	-0.0	-0.01	-0.08	0.93	0.96	0.97	-0.24	-0.4	-0.28	-0.44	-0.9	1.09	1.18	1.17	0.26	0.83	1.34	1.93	2.33	WT	E+
2922.0	83.52	83.52	68.31	659.72	576.2	690.14	626.07	833.77	743.53	571.07	397.16	316.93	258.64	228.28	516.71	537.1	542.15	578.83	395.67	307.86	251.87	224.17	105.33	101.07	98.98	81.84	76.76	73.0	69.12	66.54	80.35	80.87	81.01	489.23	320.4	243.94	189.53	161.74	436.36	456.22	461.13	-7.75	1.49	9.07	6.77	4.11	411.38	436.03	443.17	0.87	0.86	0.81	0.77	0.73	0.7	0.84	0.84	0.84	-0.02	-0.01	0.0	-0.01	-0.02	0.79	0.81	0.82	0.17	0.69	1.15	1.71	2.22	0.4	0.33	0.32	0.15	0.44	0.58	0.68	0.72	0.25	0.21	0.21	-0.03	-0.02	-0.01	-0.06	-0.22	0.95	0.97	0.97	-0.37	-0.3	-0.4	-0.84	-4.22	1.21	1.18	1.16	0.22	0.82	1.4	2.18	2.54	WT	E+
954.0	38.27	38.27	26.47	334.07	295.81	360.81	313.05	486.1	408.39	297.21	208.25	171.64	142.64	127.61	270.15	277.46	277.63	291.63	210.81	173.39	140.18	123.1	46.27	46.12	47.39	37.68	35.48	34.1	32.52	31.5	37.15	37.27	37.3	259.53	172.77	137.54	110.12	96.12	233.01	240.19	240.33	5.57	-2.56	-1.76	2.47	4.51	223.88	231.34	230.24	0.88	0.87	0.82	0.79	0.76	0.74	0.86	0.86	0.86	-0.0	-0.05	-0.06	-0.03	-0.05	0.82	0.83	0.82	0.15	0.67	1.05	1.54	1.88	0.28	0.24	0.24	0.1	0.41	0.53	0.62	0.67	0.2	0.17	0.17	-0.01	-0.07	-0.1	-0.06	-0.14	0.96	0.97	0.96	-0.41	-1.02	-1.3	-1.07	-1.77	1.21	1.22	1.24	0.3	1.05	1.36	2.09	2.62	WT	E+
1974.0	57.47	57.47	42.25	472.12	414.65	498.64	437.33	632.24	552.23	421.44	297.62	225.39	183.7	164.44	380.44	394.65	395.34	417.13	297.1	227.75	181.78	156.77	70.22	69.54	69.56	56.61	53.37	50.29	47.64	46.1	55.7	56.03	56.03	364.83	244.26	175.1	136.06	118.34	324.74	338.61	339.31	4.31	0.52	-2.36	1.92	7.67	310.22	325.11	325.78	0.88	0.86	0.82	0.77	0.74	0.71	0.85	0.86	0.86	-0.0	-0.03	-0.05	-0.03	0.0	0.81	0.82	0.82	0.14	0.64	1.18	1.69	2.04	0.29	0.23	0.24	0.11	0.41	0.58	0.67	0.72	0.22	0.18	0.18	-0.0	-0.04	-0.07	-0.06	-0.03	0.96	0.96	0.96	-0.18	-0.61	-0.74	-0.72	-0.77	1.19	1.19	1.19	0.24	0.76	1.36	2.09	2.65	WT	E+
1307.0	35.69	35.69	25.46	326.89	291.2	348.82	305.43	469.02	393.42	288.34	202.42	165.41	140.87	123.76	268.61	275.6	277.51	284.14	210.21	168.5	134.67	114.53	48.62	46.76	44.45	35.11	33.15	31.79	30.61	29.57	34.74	34.89	34.92	253.23	169.27	133.62	110.26	94.19	233.87	240.7	242.59	4.2	-7.79	-3.09	6.2	9.23	219.99	228.84	233.07	0.89	0.87	0.83	0.8	0.77	0.75	0.87	0.87	0.87	-0.02	-0.09	-0.08	-0.01	-0.01	0.81	0.83	0.84	0.17	0.69	1.1	1.48	1.88	0.26	0.23	0.22	0.12	0.41	0.54	0.62	0.68	0.19	0.16	0.15	-0.02	-0.12	-0.12	-0.04	-0.06	0.94	0.95	0.96	-0.73	-1.43	-1.43	-1.02	-1.35	1.34	1.3	1.25	0.3	0.8	1.37	2.26	3.38	WT	E+
825.0	91.84	91.84	73.59	664.38	572.55	690.37	619.93	845.05	752.64	567.73	375.37	302.48	255.2	224.47	503.85	538.79	546.76	573.97	373.7	296.83	245.84	219.05	115.09	109.74	110.66	89.68	82.65	78.32	74.5	71.53	87.72	88.82	89.03	478.04	292.72	224.16	180.7	152.94	416.13	449.97	457.73	-6.25	1.67	5.65	9.36	5.43	388.75	429.05	436.1	0.86	0.84	0.78	0.74	0.7	0.67	0.82	0.83	0.83	-0.02	-0.02	-0.0	0.01	-0.01	0.77	0.8	0.8	0.19	0.82	1.27	1.75	2.14	0.4	0.3	0.29	0.16	0.49	0.61	0.69	0.74	0.28	0.22	0.21	-0.03	-0.02	-0.01	-0.01	-0.03	0.94	0.96	0.96	-0.34	-0.39	-0.32	-0.39	-0.52	1.19	1.17	1.18	0.24	0.93	1.49	2.1	2.68	WT	E+
1766.0	56.42	56.42	43.35	473.46	417.04	491.89	444.24	615.48	540.46	420.46	286.52	242.09	210.37	193.69	380.27	397.07	404.03	404.58	286.98	234.64	191.99	171.22	66.16	70.01	69.06	55.52	52.06	50.27	48.62	47.64	54.71	55.07	55.21	364.94	234.46	191.83	161.75	146.04	325.56	342.0	348.83	15.87	-0.46	7.45	18.38	22.46	314.11	327.06	334.98	0.88	0.87	0.82	0.79	0.76	0.75	0.85	0.86	0.86	0.03	-0.02	0.01	0.06	0.1	0.82	0.82	0.83	0.14	0.68	1.0	1.32	1.52	0.27	0.21	0.19	0.12	0.44	0.54	0.62	0.65	0.22	0.18	0.16	0.03	-0.02	0.01	0.08	0.12	0.96	0.96	0.96	0.09	-0.36	-0.25	-0.05	0.09	1.18	1.23	1.21	0.24	0.77	1.2	1.79	2.21	AT5G45470	E+
1633.0	95.85	95.85	78.58	753.25	657.4	777.38	708.53	933.7	838.42	647.29	453.94	397.34	346.03	322.99	560.15	594.42	602.54	647.38	455.78	382.67	326.17	302.64	117.4	117.78	118.01	93.84	88.18	85.73	82.99	81.5	91.73	92.62	92.83	553.44	365.76	311.61	263.04	241.49	468.42	501.8	509.71	-0.09	-1.84	14.67	19.86	20.35	442.75	476.64	484.53	0.87	0.85	0.8	0.78	0.76	0.74	0.84	0.84	0.85	-0.01	-0.02	0.02	0.04	0.04	0.79	0.8	0.8	0.18	0.68	0.93	1.22	1.4	0.36	0.29	0.27	0.16	0.44	0.53	0.61	0.64	0.29	0.24	0.22	-0.01	-0.02	0.03	0.05	0.05	0.95	0.95	0.95	-0.22	-0.25	-0.04	0.03	-0.01	1.21	1.21	1.21	0.22	0.74	1.08	1.46	1.71	AT5G45470	E+
2382.0	79.11	79.11	62.62	617.32	538.21	644.82	581.27	791.64	703.17	526.41	360.13	312.42	269.37	251.08	470.39	492.0	495.39	532.32	352.35	299.95	257.89	239.48	90.11	96.82	94.74	77.34	72.19	69.87	67.11	65.69	75.39	76.0	76.08	449.08	287.94	242.55	202.27	185.4	395.0	416.0	419.31	-5.9	7.78	12.47	11.49	11.61	380.29	395.19	400.65	0.87	0.85	0.8	0.77	0.74	0.72	0.83	0.83	0.83	-0.02	0.01	0.02	0.01	0.01	0.8	0.8	0.81	0.19	0.75	1.05	1.51	1.83	0.53	0.45	0.44	0.16	0.47	0.55	0.63	0.66	0.28	0.24	0.28	-0.03	0.01	0.02	0.01	-0.05	0.97	0.97	0.98	-0.34	-0.17	-0.11	-0.33	-0.79	1.1	1.2	1.18	0.24	0.94	1.43	1.92	2.52	AT5G45470	E+
