Size [pixels]	Fo	Fo_gauss	Fo_median	Fm	Fv	Fp	Fp-median	Fp-gauss	Fp-average	Fm_L1	Fm_L2	Fm_L3	Fm_L4	Fm_Lss	Fm_D1	Fm_D2	Fm_D3	Ft_L1	Ft_L2	Ft_L3	Ft_L4	Ft_Lss	Ft_D1	Ft_D2	Ft_D3	Fo_L1	Fo_L2	Fo_L3	Fo_L4	Fo_Lss	Fo_D1	Fo_D2	Fo_D3	Fv_L1	Fv_L2	Fv_L3	Fv_L4	Fv_Lss	Fv_D1	Fv_D2	Fv_D3	Fq_L1	Fq_L2	Fq_L3	Fq_L4	Fq_Lss	Fq_D1	Fq_D2	Fq_D3	QY_max	Fv/Fm_L1	Fv/Fm_L2	Fv/Fm_L3	Fv/Fm_L4	Fv/Fm_Lss	Fv/Fm_D1	Fv/Fm_D2	Fv/Fm_D3	QY_L1	QY_L2	QY_L3	QY_L4	QY_Lss	QY_D1	QY_D2	QY_D3	NPQ_L1	NPQ_L2	NPQ_L3	NPQ_L4	NPQ_Lss	NPQ_D1	NPQ_D2	NPQ_D3	qN_L1	qN_L2	qN_L3	qN_L4	qN_Lss	qN_D1	qN_D2	qN_D3	qP_L1	qP_L2	qP_L3	qP_L4	qP_Lss	qP_D1	qP_D2	qP_D3	qL_L1	qL_L2	qL_L3	qL_L4	qL_Lss	qL_D1	qL_D2	qL_D3	Rfd_L1	Rfd_L2	Rfd_L3	Rfd_L4	Rfd_Lss	plant	inoculation
1225.0	140.71	140.71	125.47	1028.17	887.45	1067.38	1005.34	1233.31	1126.53	908.0	597.52	513.14	444.53	410.35	829.59	873.49	878.46	902.82	593.68	493.29	413.76	374.07	166.87	168.6	166.35	138.17	127.81	123.42	118.83	116.17	136.13	137.3	137.43	769.83	469.71	389.73	325.71	294.18	693.45	736.19	741.03	5.18	3.84	19.86	30.78	36.28	662.72	704.89	712.1	0.86	0.85	0.79	0.76	0.73	0.71	0.84	0.84	0.84	0.0	-0.0	0.03	0.06	0.08	0.8	0.81	0.81	0.14	0.73	1.02	1.34	1.54	0.25	0.18	0.18	0.13	0.47	0.57	0.64	0.68	0.22	0.17	0.16	0.0	-0.0	0.04	0.08	0.1	0.96	0.96	0.96	-0.04	-0.09	0.07	0.17	0.23	1.17	1.18	1.16	0.19	0.82	1.19	1.63	1.92	AT5G45470	E-
1125.0	68.45	68.45	55.37	578.06	509.61	595.74	548.77	717.26	638.42	528.98	467.26	392.05	317.54	290.53	476.22	505.35	516.79	488.7	424.17	358.61	277.68	244.27	85.33	90.66	88.32	67.68	66.48	64.65	62.06	60.86	66.69	67.27	67.47	461.3	400.78	327.39	255.48	229.67	409.52	438.08	449.32	40.28	43.09	33.44	39.86	46.25	390.89	414.68	428.47	0.88	0.87	0.86	0.83	0.8	0.79	0.86	0.87	0.87	0.07	0.08	0.07	0.11	0.14	0.82	0.82	0.83	0.1	0.25	0.5	0.85	1.04	0.22	0.15	0.13	0.09	0.21	0.36	0.5	0.55	0.19	0.14	0.11	0.08	0.09	0.09	0.13	0.18	0.95	0.95	0.95	0.46	0.47	0.32	0.4	0.47	1.24	1.29	1.27	0.24	0.43	0.7	1.24	1.57	AT5G45470	E-
857.0	80.13	80.13	66.44	657.31	577.18	680.72	622.95	830.46	734.61	563.12	385.04	334.72	294.71	268.7	509.81	538.1	543.29	560.88	382.61	314.52	271.69	253.69	98.38	98.52	96.07	78.47	73.5	71.37	69.27	67.57	77.3	77.97	78.09	484.65	311.53	263.35	225.45	201.13	432.51	460.13	465.2	2.24	2.42	20.2	23.02	15.0	411.43	439.58	447.22	0.88	0.86	0.81	0.78	0.76	0.74	0.85	0.85	0.86	-0.01	-0.01	0.04	0.06	0.03	0.81	0.82	0.82	0.18	0.73	1.0	1.29	1.51	0.31	0.24	0.23	0.16	0.46	0.54	0.61	0.65	0.25	0.2	0.19	-0.01	-0.02	0.04	0.07	0.03	0.95	0.96	0.96	-0.27	-0.28	-0.03	0.03	-0.13	1.21	1.21	1.19	0.24	0.83	1.25	1.64	1.83	AT5G45470	E-
644.0	124.24	124.24	108.56	912.71	788.47	933.93	876.41	1087.09	990.3	824.39	609.19	493.96	409.02	366.48	761.99	795.43	799.23	807.49	593.2	473.29	388.61	344.98	149.84	144.83	143.12	122.39	115.89	110.88	105.96	102.85	120.9	121.74	121.8	702.0	493.29	383.08	303.06	263.63	641.09	673.69	677.42	16.9	15.99	20.67	20.41	21.5	612.15	650.6	656.11	0.86	0.85	0.81	0.77	0.74	0.72	0.84	0.85	0.85	0.02	0.02	0.03	0.04	0.05	0.8	0.82	0.82	0.11	0.51	0.86	1.25	1.51	0.2	0.15	0.15	0.1	0.37	0.51	0.62	0.67	0.18	0.14	0.14	0.02	0.02	0.04	0.05	0.06	0.95	0.97	0.97	0.08	0.04	0.1	0.08	0.1	1.19	1.15	1.14	0.17	0.59	1.0	1.45	1.77	AT5G45470	E-
3715.0	96.48	96.48	82.5	789.28	692.81	820.57	762.46	972.81	873.43	720.94	505.03	420.38	362.11	325.71	646.5	671.19	674.82	707.65	514.52	403.02	333.8	299.92	122.37	123.68	120.37	95.34	90.01	86.79	83.88	81.66	93.88	94.4	94.47	625.6	415.03	333.59	278.23	244.05	552.62	576.79	580.35	13.3	-9.49	17.36	28.31	25.8	524.13	547.51	554.45	0.88	0.87	0.82	0.79	0.77	0.75	0.85	0.86	0.86	0.01	-0.03	0.03	0.06	0.06	0.81	0.81	0.82	0.1	0.58	0.9	1.22	1.47	0.24	0.19	0.18	0.09	0.4	0.52	0.6	0.65	0.2	0.17	0.16	0.01	-0.04	0.03	0.08	0.08	0.95	0.95	0.96	0.01	-0.36	0.02	0.15	0.1	1.24	1.25	1.22	0.17	0.62	1.08	1.53	1.84	WT	E+
1970.0	80.55	80.55	66.71	674.25	593.7	705.49	649.91	846.62	754.27	601.1	427.3	344.11	282.91	251.73	542.88	567.45	574.69	599.32	423.69	328.37	269.08	238.79	100.08	103.59	99.8	79.36	75.1	71.93	68.64	66.5	78.21	78.71	78.83	521.74	352.2	272.18	214.26	185.23	464.67	488.74	495.86	1.78	3.61	15.73	13.82	12.94	442.8	463.87	474.89	0.88	0.87	0.82	0.79	0.75	0.73	0.85	0.86	0.86	-0.0	-0.0	0.03	0.03	0.03	0.82	0.82	0.82	0.13	0.61	0.99	1.44	1.76	0.26	0.2	0.19	0.12	0.41	0.54	0.64	0.69	0.21	0.17	0.16	-0.01	-0.01	0.04	0.03	0.03	0.95	0.95	0.96	-0.15	-0.19	-0.01	-0.08	-0.16	1.22	1.25	1.22	0.19	0.7	1.21	1.74	2.11	WT	E+
2826.0	92.54	92.54	78.56	754.43	661.89	778.7	722.56	924.25	829.01	652.07	431.5	346.25	277.31	243.14	605.88	631.06	630.48	654.85	423.51	335.1	271.05	236.23	116.39	116.11	112.92	90.75	84.5	80.44	75.8	72.89	89.74	90.3	90.27	561.32	347.01	265.81	201.5	170.25	516.14	540.77	540.21	-2.78	8.0	11.15	6.26	6.91	489.49	514.95	517.56	0.88	0.86	0.8	0.77	0.72	0.7	0.85	0.86	0.86	-0.01	0.01	0.02	0.0	0.0	0.81	0.82	0.82	0.17	0.77	1.21	1.78	2.18	0.26	0.21	0.21	0.15	0.48	0.6	0.7	0.75	0.22	0.18	0.18	-0.01	0.01	0.02	-0.01	-0.0	0.95	0.95	0.96	-0.19	-0.08	-0.08	-0.24	-0.26	1.23	1.23	1.2	0.2	0.88	1.39	1.99	2.47	WT	E+
1046.0	55.24	55.24	43.13	490.71	435.47	513.01	466.76	632.8	556.22	448.63	342.08	261.15	209.85	184.27	415.19	427.98	428.59	437.0	346.24	254.18	192.76	160.89	71.17	70.3	68.48	54.61	52.49	49.9	47.53	45.95	54.05	54.28	54.28	394.02	289.59	211.25	162.32	138.32	361.14	373.7	374.31	11.63	-4.17	6.97	17.09	23.38	344.02	357.68	360.11	0.89	0.88	0.85	0.81	0.77	0.75	0.87	0.87	0.87	0.02	-0.03	0.01	0.06	0.1	0.83	0.84	0.84	0.11	0.46	0.92	1.4	1.76	0.2	0.17	0.17	0.09	0.34	0.52	0.63	0.69	0.17	0.14	0.14	0.02	-0.03	0.01	0.07	0.13	0.95	0.96	0.96	-0.01	-0.44	-0.22	-0.05	0.07	1.27	1.25	1.22	0.2	0.53	1.12	1.92	2.71	WT	E+
300.0	28.91	28.91	19.98	286.23	257.32	295.21	253.7	404.59	332.75	237.76	179.38	145.04	125.91	108.79	210.75	228.19	224.01	237.91	190.5	147.23	116.46	96.32	33.87	37.13	34.37	28.19	27.0	25.86	25.08	24.18	27.75	28.03	28.0	209.57	152.37	119.17	100.82	84.61	183.0	200.16	196.01	-0.15	-11.12	-2.19	9.45	12.48	176.88	191.06	189.64	0.9	0.88	0.84	0.81	0.79	0.76	0.86	0.87	0.87	-0.03	-0.11	-0.08	0.0	0.03	0.83	0.83	0.84	0.24	0.67	1.1	1.46	1.88	0.41	0.3	0.32	0.17	0.4	0.53	0.6	0.67	0.28	0.21	0.22	-0.05	-0.14	-0.12	-0.02	-0.0	0.96	0.96	0.97	-0.97	-1.74	-1.41	-1.13	-1.32	1.18	1.3	1.22	0.3	0.66	1.21	2.09	3.31	WT	E+
1425.0	54.58	54.58	42.9	489.66	435.08	507.49	461.97	629.5	550.23	451.1	341.21	271.24	224.76	199.46	405.24	433.54	432.83	426.53	340.94	266.69	207.3	177.07	70.08	71.67	68.04	54.03	51.87	49.78	47.79	46.4	53.26	53.74	53.74	397.07	289.34	221.45	176.98	153.05	351.99	379.8	379.09	24.57	0.27	4.55	17.46	22.39	335.16	361.87	364.79	0.89	0.88	0.85	0.81	0.78	0.76	0.87	0.88	0.88	0.04	-0.02	-0.0	0.06	0.1	0.83	0.83	0.84	0.1	0.47	0.85	1.24	1.52	0.23	0.15	0.15	0.08	0.34	0.49	0.6	0.65	0.19	0.13	0.13	0.05	-0.03	-0.01	0.06	0.12	0.95	0.95	0.96	0.19	-0.44	-0.36	-0.03	0.12	1.28	1.3	1.24	0.22	0.53	1.0	1.64	2.25	WT	E+
1667.0	58.72	58.72	46.41	516.89	458.17	544.04	497.35	666.24	586.88	476.22	353.58	283.56	232.76	208.34	416.32	452.16	453.65	459.83	353.5	277.33	217.33	188.58	70.98	76.42	74.38	58.14	55.6	53.38	51.11	49.71	57.07	57.75	57.77	418.08	297.98	230.18	181.65	158.62	359.25	394.41	395.88	16.39	0.08	6.23	15.44	19.76	345.33	375.74	379.27	0.89	0.88	0.84	0.81	0.78	0.76	0.86	0.87	0.87	0.03	-0.01	0.0	0.04	0.07	0.83	0.83	0.84	0.1	0.48	0.85	1.28	1.55	0.26	0.16	0.15	0.08	0.35	0.5	0.6	0.66	0.21	0.13	0.13	0.03	-0.02	0.0	0.05	0.09	0.96	0.95	0.96	0.1	-0.3	-0.23	-0.05	0.03	1.21	1.28	1.25	0.21	0.57	1.03	1.64	2.16	WT	E+
738.0	63.94	63.94	51.6	522.41	458.47	553.8	507.19	680.09	598.54	474.03	320.03	241.65	196.17	177.01	429.17	452.46	451.33	459.34	325.09	245.26	192.63	165.04	78.47	79.37	75.39	63.09	59.05	55.52	52.55	50.86	62.0	62.54	62.48	410.94	260.98	186.13	143.62	126.15	367.17	389.92	388.85	14.7	-5.05	-3.61	3.54	11.97	350.7	373.09	375.94	0.88	0.87	0.81	0.77	0.73	0.7	0.85	0.86	0.86	0.02	-0.03	-0.04	-0.02	0.04	0.81	0.82	0.83	0.11	0.66	1.23	1.77	2.08	0.26	0.19	0.2	0.1	0.43	0.6	0.69	0.73	0.19	0.14	0.14	0.02	-0.04	-0.07	-0.04	0.03	0.96	0.96	0.97	0.06	-0.44	-0.6	-0.54	-0.31	1.22	1.22	1.17	0.23	0.75	1.37	2.1	2.73	WT	E+
665.0	68.83	68.83	55.49	568.36	499.52	610.83	559.78	745.08	660.11	525.91	370.59	307.05	259.87	237.27	434.29	489.24	503.06	519.58	368.79	298.8	251.41	223.92	81.17	89.69	86.6	68.14	64.39	62.0	59.63	58.34	66.17	67.42	67.7	457.77	306.21	245.06	200.25	178.93	368.12	421.82	435.36	6.34	1.8	8.25	8.46	13.35	353.12	399.55	416.46	0.88	0.87	0.83	0.8	0.77	0.75	0.85	0.86	0.86	0.0	-0.01	0.0	0.01	0.03	0.81	0.82	0.83	0.09	0.56	0.89	1.23	1.46	0.32	0.17	0.14	0.07	0.38	0.51	0.6	0.64	0.26	0.15	0.12	0.0	-0.01	-0.0	0.01	0.03	0.96	0.95	0.96	-0.1	-0.25	-0.27	-0.2	-0.18	1.19	1.28	1.24	0.19	0.7	1.11	1.57	1.88	WT	E+
1106.0	75.78	75.78	62.48	611.59	535.81	644.25	591.1	784.25	693.45	547.26	385.06	312.48	259.37	225.49	485.03	517.96	527.11	539.73	380.75	299.43	247.21	215.74	92.78	93.84	94.62	74.66	70.39	67.39	64.31	61.84	73.28	74.04	74.24	472.59	314.67	245.09	195.07	163.64	411.74	443.92	452.87	7.52	4.31	13.05	12.16	9.75	392.24	424.11	432.49	0.88	0.86	0.82	0.78	0.75	0.72	0.85	0.86	0.86	0.01	-0.0	0.02	0.02	0.01	0.81	0.82	0.82	0.13	0.61	0.99	1.41	1.79	0.28	0.19	0.17	0.11	0.41	0.54	0.64	0.7	0.22	0.16	0.15	0.01	-0.01	0.03	0.02	0.0	0.95	0.96	0.96	-0.09	-0.22	-0.09	-0.16	-0.33	1.21	1.21	1.22	0.22	0.73	1.23	1.72	2.19	WT	E+
409.0	55.65	55.65	43.36	448.01	392.37	476.71	429.38	604.28	521.92	412.53	315.6	230.62	184.46	164.51	379.78	400.44	403.25	395.35	313.21	230.47	179.63	154.95	71.3	72.76	64.13	55.02	52.68	49.36	46.6	45.12	54.32	54.7	54.78	357.51	262.92	181.26	137.87	119.39	325.47	345.74	348.47	17.18	2.39	0.16	4.83	9.56	308.49	327.68	339.12	0.87	0.87	0.83	0.78	0.74	0.72	0.85	0.86	0.86	0.03	-0.01	-0.03	-0.01	0.01	0.81	0.81	0.84	0.1	0.45	1.0	1.54	1.87	0.21	0.14	0.14	0.08	0.33	0.54	0.65	0.7	0.16	0.1	0.1	0.03	-0.02	-0.04	-0.03	-0.01	0.95	0.95	0.98	0.04	-0.34	-0.51	-0.47	-0.63	1.26	1.27	1.15	0.23	0.57	1.19	1.87	2.45	WT	E+
471.0	64.44	64.44	51.05	536.7	472.26	559.96	507.95	692.66	607.42	492.01	364.94	288.98	240.56	218.68	429.33	452.47	450.78	470.77	365.33	287.31	232.7	205.7	81.56	81.6	78.38	63.67	60.78	58.1	55.64	54.25	62.34	62.84	62.81	428.34	304.16	230.88	184.91	164.42	366.99	389.63	387.97	21.25	-0.39	1.66	7.86	12.98	347.77	370.87	372.41	0.88	0.87	0.83	0.8	0.76	0.75	0.85	0.86	0.86	0.04	-0.02	-0.02	0.01	0.04	0.81	0.82	0.82	0.11	0.51	0.92	1.32	1.56	0.3	0.24	0.25	0.09	0.36	0.51	0.61	0.65	0.23	0.18	0.19	0.04	-0.03	-0.03	0.01	0.04	0.95	0.96	0.96	0.16	-0.37	-0.5	-0.28	-0.24	1.22	1.23	1.19	0.23	0.59	1.04	1.65	1.99	WT	E+
738.0	122.64	122.64	107.06	909.22	786.58	930.82	870.78	1085.55	988.38	795.47	518.39	435.37	369.41	330.89	751.32	784.5	782.89	791.17	513.79	421.12	348.9	315.0	150.73	151.74	148.6	120.25	111.09	106.56	101.99	98.65	119.13	119.99	119.91	675.22	407.3	328.8	267.43	232.24	632.19	664.51	662.98	4.3	4.6	14.25	20.51	15.89	600.59	632.76	634.29	0.86	0.85	0.79	0.75	0.72	0.7	0.84	0.85	0.85	0.0	0.0	0.02	0.05	0.03	0.8	0.81	0.81	0.15	0.77	1.11	1.49	1.8	0.22	0.17	0.17	0.14	0.49	0.59	0.67	0.71	0.19	0.15	0.15	-0.0	0.0	0.02	0.06	0.04	0.95	0.95	0.96	-0.06	-0.1	-0.01	0.07	-0.03	1.2	1.21	1.19	0.19	0.84	1.25	1.74	2.04	WT	E+
2288.0	94.25	94.25	80.86	766.62	672.37	789.7	734.61	937.0	840.82	685.25	512.14	435.12	381.23	357.15	593.44	634.27	647.87	669.78	503.39	408.43	341.94	317.01	112.44	118.84	118.39	92.86	88.64	85.94	83.51	82.25	90.89	91.83	92.12	592.39	423.5	349.18	297.73	274.9	502.56	542.43	555.75	15.47	8.75	26.68	39.29	40.14	481.0	515.42	529.48	0.88	0.86	0.83	0.8	0.78	0.77	0.85	0.85	0.86	0.02	0.01	0.05	0.09	0.1	0.81	0.81	0.82	0.13	0.51	0.78	1.04	1.18	0.3	0.22	0.19	0.11	0.37	0.48	0.56	0.6	0.25	0.19	0.17	0.02	0.01	0.06	0.11	0.12	0.96	0.95	0.95	0.05	-0.05	0.17	0.34	0.35	1.18	1.23	1.23	0.19	0.59	0.97	1.37	1.56	AT5G45470	E+
945.0	100.25	100.25	86.0	819.07	718.82	847.03	786.95	1002.39	902.57	749.21	530.44	450.56	395.92	369.2	641.47	686.86	699.1	722.29	533.72	426.47	352.68	329.03	120.91	124.88	121.03	99.12	93.81	90.88	88.29	86.84	96.89	97.88	98.15	650.09	436.63	359.68	307.63	282.36	544.58	588.98	600.95	26.92	-3.28	24.09	43.24	40.16	520.57	561.98	578.07	0.88	0.87	0.82	0.8	0.77	0.76	0.85	0.86	0.86	0.03	-0.02	0.04	0.1	0.1	0.81	0.82	0.83	0.1	0.56	0.84	1.1	1.25	0.29	0.2	0.18	0.09	0.39	0.5	0.58	0.61	0.24	0.18	0.16	0.03	-0.02	0.05	0.12	0.12	0.96	0.95	0.96	0.17	-0.23	0.12	0.35	0.33	1.2	1.22	1.19	0.18	0.61	1.03	1.47	1.66	AT5G45470	E+
2155.0	101.76	101.76	87.58	812.39	710.63	837.39	779.61	991.79	890.82	727.55	474.97	411.28	353.85	329.53	627.87	674.01	683.13	705.04	471.04	384.74	323.17	296.27	116.8	122.94	120.62	100.27	93.2	90.36	87.1	85.54	98.03	99.13	99.34	627.29	381.77	320.92	266.74	243.99	529.85	574.88	583.79	22.51	3.93	26.54	30.68	33.26	511.08	551.07	562.51	0.87	0.86	0.8	0.78	0.75	0.74	0.84	0.85	0.85	0.02	-0.0	0.05	0.07	0.08	0.81	0.82	0.82	0.13	0.73	1.0	1.34	1.51	0.31	0.22	0.2	0.11	0.46	0.55	0.63	0.66	0.25	0.19	0.18	0.03	-0.0	0.06	0.09	0.11	0.96	0.96	0.96	0.11	-0.15	0.13	0.17	0.2	1.15	1.19	1.17	0.2	0.81	1.23	1.67	1.94	AT5G45470	E+
1748.0	120.85	120.85	105.98	923.39	802.54	962.94	898.88	1124.24	1017.98	829.53	534.48	469.18	404.24	373.61	742.79	779.27	795.63	819.53	535.91	443.94	369.82	340.4	141.91	144.25	145.35	119.07	110.08	106.95	103.07	100.84	117.02	117.9	118.29	710.46	424.4	362.23	301.17	272.77	625.77	661.37	677.34	10.0	-1.43	25.23	34.43	33.21	600.89	635.01	650.28	0.87	0.86	0.79	0.77	0.74	0.73	0.84	0.85	0.85	0.01	-0.01	0.04	0.07	0.08	0.81	0.81	0.82	0.12	0.74	0.99	1.31	1.51	0.25	0.19	0.17	0.11	0.48	0.55	0.63	0.67	0.22	0.17	0.15	0.01	-0.02	0.05	0.09	0.1	0.96	0.96	0.96	-0.02	-0.18	0.12	0.22	0.22	1.17	1.18	1.18	0.19	0.83	1.21	1.67	1.91	AT5G45470	E+
1872.0	84.98	84.98	71.48	686.46	601.48	720.9	669.15	859.7	769.32	617.73	434.29	364.41	309.2	285.17	553.6	585.59	592.51	603.7	427.13	353.32	292.0	268.89	101.32	105.78	103.48	83.79	79.05	76.29	73.41	71.89	82.42	83.14	83.3	533.94	355.25	288.12	235.8	213.28	471.18	502.45	509.21	14.03	7.16	11.09	17.2	16.29	452.28	479.81	489.02	0.88	0.86	0.82	0.79	0.76	0.74	0.85	0.86	0.86	0.02	0.0	0.02	0.04	0.04	0.82	0.82	0.82	0.12	0.6	0.91	1.26	1.45	0.25	0.18	0.17	0.11	0.41	0.52	0.61	0.65	0.21	0.16	0.15	0.02	0.0	0.02	0.05	0.05	0.96	0.96	0.96	0.05	-0.12	-0.06	0.0	-0.01	1.18	1.22	1.2	0.21	0.72	1.09	1.56	1.78	AT5G45470	E+
1655.0	61.69	61.69	49.62	525.13	463.44	544.0	498.3	668.12	588.11	479.19	334.78	269.79	230.64	208.57	442.42	461.29	464.95	455.24	336.96	269.63	218.82	189.79	75.48	74.89	73.17	60.98	57.63	55.19	53.2	51.84	60.3	60.67	60.71	418.21	277.15	214.6	177.44	156.73	382.12	400.63	404.24	23.95	-2.17	0.17	11.82	18.78	366.95	386.4	391.78	0.88	0.87	0.83	0.79	0.77	0.75	0.86	0.87	0.87	0.04	-0.02	-0.02	0.03	0.07	0.83	0.84	0.84	0.1	0.6	0.99	1.34	1.59	0.2	0.15	0.14	0.09	0.4	0.54	0.62	0.67	0.17	0.13	0.12	0.05	-0.03	-0.03	0.03	0.08	0.96	0.96	0.97	0.25	-0.37	-0.37	-0.14	-0.01	1.21	1.21	1.18	0.22	0.66	1.09	1.62	2.08	AT5G45470	E+
890.0	31.66	31.66	21.68	307.96	276.3	337.94	297.08	446.44	374.59	268.18	201.15	171.6	150.18	142.1	242.43	257.16	260.57	263.84	198.56	158.95	127.12	110.22	38.83	40.56	39.7	31.12	29.75	28.87	28.13	27.74	30.65	30.92	31.02	237.06	171.4	142.73	122.04	114.36	211.78	226.24	229.55	4.34	2.59	12.64	23.06	31.88	203.59	216.6	220.87	0.9	0.88	0.85	0.83	0.81	0.8	0.87	0.88	0.88	-0.01	-0.02	0.03	0.11	0.19	0.84	0.84	0.85	0.18	0.58	0.88	1.16	1.28	0.31	0.23	0.21	0.13	0.37	0.48	0.56	0.58	0.22	0.17	0.16	-0.01	-0.03	0.02	0.13	0.22	0.96	0.96	0.96	-0.55	-0.74	-0.56	-0.06	0.27	1.24	1.31	1.3	0.34	0.82	1.46	2.29	3.32	AT5G45470	E+
1560.0	94.25	94.25	80.55	765.07	670.82	785.22	731.65	931.04	834.99	660.48	436.9	375.25	314.8	287.06	606.18	638.43	643.4	655.62	424.57	349.37	299.3	262.23	113.81	115.88	116.46	92.4	86.01	83.19	79.64	77.7	91.22	91.94	92.03	568.08	350.88	292.07	235.17	209.36	514.96	546.49	551.37	4.86	12.32	25.88	15.51	24.83	492.38	522.55	526.94	0.88	0.86	0.8	0.78	0.74	0.73	0.85	0.86	0.86	0.0	0.02	0.06	0.03	0.07	0.81	0.82	0.82	0.17	0.77	1.07	1.47	1.71	0.27	0.21	0.2	0.15	0.48	0.57	0.65	0.69	0.23	0.18	0.17	0.0	0.02	0.07	0.04	0.09	0.96	0.96	0.96	-0.08	-0.03	0.17	-0.02	0.13	1.2	1.21	1.22	0.21	0.88	1.3	1.71	2.13	AT5G45470	E+
572.0	120.52	120.52	105.35	910.09	789.57	917.43	859.85	1059.73	966.12	834.88	650.08	507.59	427.34	385.04	745.53	796.99	799.43	795.84	632.82	475.59	379.41	329.41	140.43	145.37	144.87	119.09	114.3	108.82	104.49	101.72	117.03	118.26	118.34	715.79	535.78	398.77	322.85	283.32	628.5	678.73	681.09	39.04	17.27	32.0	47.93	55.63	605.11	651.62	654.56	0.87	0.86	0.82	0.78	0.75	0.73	0.84	0.85	0.85	0.04	0.02	0.06	0.1	0.14	0.81	0.82	0.82	0.09	0.41	0.81	1.15	1.39	0.23	0.15	0.14	0.09	0.32	0.5	0.6	0.65	0.2	0.14	0.14	0.05	0.02	0.07	0.14	0.18	0.96	0.96	0.96	0.28	0.07	0.26	0.4	0.5	1.15	1.18	1.18	0.16	0.47	0.96	1.47	1.86	AT5G45470	E+
1191.0	71.17	71.17	57.67	601.48	530.31	619.04	581.06	756.21	671.69	547.04	403.73	324.11	274.14	253.55	501.25	521.25	528.1	523.25	393.07	316.01	253.81	227.79	88.04	89.3	86.06	70.33	67.07	64.34	61.97	60.73	69.45	69.85	69.95	476.71	336.66	259.77	212.17	192.81	431.8	451.4	458.15	23.78	10.66	8.1	20.33	25.76	413.2	431.95	442.04	0.88	0.87	0.83	0.8	0.77	0.76	0.86	0.87	0.87	0.04	0.01	0.01	0.06	0.08	0.82	0.83	0.84	0.11	0.51	0.89	1.24	1.43	0.21	0.17	0.15	0.1	0.36	0.51	0.6	0.64	0.18	0.14	0.13	0.04	0.02	0.01	0.07	0.1	0.96	0.96	0.97	0.2	-0.07	-0.16	0.08	0.12	1.24	1.25	1.2	0.21	0.62	1.04	1.58	1.98	AT5G45470	E+
660.0	124.16	124.16	109.17	931.9	807.74	954.59	895.03	1112.84	1013.01	824.21	542.56	464.42	401.55	360.36	759.35	803.47	803.86	810.83	539.35	440.73	377.65	337.73	150.45	151.13	149.55	122.02	113.06	109.2	105.17	102.02	120.46	121.52	121.52	702.19	429.49	355.22	296.38	258.34	638.89	681.95	682.34	13.38	3.2	23.69	23.9	22.64	608.9	652.34	654.31	0.87	0.85	0.79	0.76	0.74	0.71	0.84	0.85	0.85	0.01	-0.0	0.04	0.05	0.05	0.8	0.81	0.81	0.14	0.73	1.03	1.35	1.62	0.23	0.17	0.17	0.13	0.47	0.57	0.64	0.69	0.21	0.15	0.15	0.01	-0.0	0.05	0.06	0.06	0.95	0.96	0.96	0.02	-0.1	0.1	0.12	0.09	1.19	1.19	1.18	0.19	0.79	1.21	1.58	1.9	AT5G45470	E+
1903.0	51.27	51.27	39.11	457.02	405.75	496.08	446.18	631.03	542.91	412.27	321.54	270.47	233.16	216.41	364.75	383.4	388.13	402.58	308.13	251.73	214.93	197.77	61.56	64.63	62.38	50.62	48.77	47.31	45.89	45.15	49.77	50.12	50.2	361.64	272.76	223.17	187.27	171.26	314.98	333.29	337.93	9.69	13.4	18.75	18.23	18.64	303.19	318.78	325.75	0.89	0.88	0.85	0.82	0.8	0.79	0.86	0.87	0.87	0.01	0.02	0.05	0.05	0.05	0.83	0.83	0.84	0.13	0.45	0.73	1.02	1.19	0.28	0.21	0.2	0.09	0.32	0.45	0.54	0.58	0.21	0.17	0.15	0.01	0.02	0.05	0.05	0.06	0.96	0.96	0.97	-0.18	-0.11	-0.04	-0.14	-0.16	1.21	1.25	1.22	0.26	0.67	1.07	1.47	1.71	AT5G45470	E+
1442.0	61.81	61.81	48.92	549.01	487.2	580.3	529.02	715.96	626.43	496.52	388.73	319.53	274.23	257.46	422.69	458.35	463.73	482.21	386.64	306.25	261.38	239.42	75.97	76.96	76.24	61.05	58.89	56.92	55.18	54.41	59.67	60.38	60.48	435.48	329.84	262.61	219.05	203.05	363.02	397.97	403.24	14.31	2.09	13.29	12.85	18.04	346.72	381.38	387.49	0.89	0.88	0.85	0.82	0.8	0.78	0.86	0.87	0.87	0.02	-0.01	0.02	0.03	0.05	0.82	0.83	0.83	0.12	0.43	0.75	1.05	1.19	0.31	0.21	0.2	0.1	0.32	0.46	0.55	0.58	0.25	0.17	0.16	0.02	-0.01	0.02	0.03	0.05	0.96	0.96	0.96	0.0	-0.27	-0.1	-0.11	-0.04	1.22	1.24	1.22	0.22	0.54	0.96	1.32	1.55	AT5G45470	E+
